Markers_ ,X Position_µm,Y Position_µm,MODULUS_GPa,HARDNESS_GPa,H/E_ratio,H^3/E^2_ratio
2887,17.28395061728395,21.604938271604937,269.47499999999997,11.6175,0.04311160590036182,0.02159240821923199
2888,16.666666666666668,21.604938271604937,257.425,10.008125,0.038877828493736034,0.015127136303964192
2889,16.049382716049383,21.604938271604937,245.375,8.39875,0.03422822210901681,0.009839733521465242
2890,15.432098765432098,21.604938271604937,233.325,6.789375,0.029098360655737704,0.005748662888840365
2891,14.814814814814815,21.604938271604937,221.275,5.18,0.023409784205174554,0.0028387332220401115
2892,14.197530864197532,21.604938271604937,214.60000000000002,5.217499999999999,0.024312674743709222,0.0030840963542865443
2893,13.580246913580247,21.604938271604937,207.925,5.255,0.0252735361308164,0.003356639808060108
2894,12.962962962962964,21.604938271604937,201.25,5.2925,0.026298136645962734,0.0036602506126306865
2895,12.345679012345679,21.604938271604937,194.57500000000002,5.33,0.027393036104329947,0.003999517015979951
2896,11.728395061728396,21.604938271604937,198.6125,5.219375,0.026279186858833153,0.0036044777331501435
2897,11.11111111111111,21.604938271604937,202.65000000000003,5.108750000000001,0.02520972119417715,0.0032467641055830593
2898,10.493827160493828,21.604938271604937,206.68750000000003,4.998125,0.02418203810099788,0.002922758388027969
2899,9.876543209876543,21.604938271604937,210.72500000000002,4.8875,0.0231937359117333,0.0026292276218425215
2900,9.25925925925926,21.604938271604937,212.65000000000003,4.8637500000000005,0.022872090289207617,0.002544385765928895
2901,8.641975308641975,21.604938271604937,214.57500000000002,4.84,0.022556215775369915,0.0024625090913084255
2902,8.024691358024691,21.604938271604937,216.50000000000003,4.816249999999999,0.022245958429561195,0.002383478642288679
2903,7.407407407407407,21.604938271604937,218.425,4.7924999999999995,0.0219411697378963,0.0023071810494714427
2904,6.790123456790123,21.604938271604937,219.44375000000002,4.8549999999999995,0.022124120645951408,0.0023764094482013574
2905,6.172839506172839,21.604938271604937,220.4625,4.9174999999999995,0.022305380733684866,0.002446603822575042
2906,5.555555555555555,21.604938271604937,221.48125,4.9799999999999995,0.022484973332957077,0.0025177586484032783
2907,4.938271604938271,21.604938271604937,222.5,5.0424999999999995,0.022662921348314605,0.0025898683603711643
2908,4.320987654320987,21.604938271604937,222.41875,5.036249999999999,0.02264310000843004,0.0025821356266610236
2909,3.7037037037037037,21.604938271604937,222.33749999999998,5.029999999999999,0.02262326418170574,0.0025744147736433062
2910,3.0864197530864197,21.604938271604937,222.25625,5.02375,0.022603413852253874,0.0025667058039284974
2911,2.4691358024691357,21.604938271604937,222.17499999999998,5.0175,0.022583549004163386,0.002559008720115656
2912,1.8518518518518519,21.604938271604937,220.23125,6.515625,0.02958537900502313,0.0057030917095804694
2913,1.2345679012345678,21.604938271604937,218.28749999999997,8.013750000000002,0.03671190517093284,0.010800643604979121
2914,0.6172839506172839,21.604938271604937,216.34374999999997,9.511875,0.04396648851653908,0.018386950062347786
2915,0.0,21.604938271604937,214.39999999999998,11.010000000000002,0.05135261194029852,0.029034369191530702
2916,0.0,22.22222222222222,212.2,13.15,0.06196983977379831,0.05049943269691158
2917,0.6172839506172839,22.22222222222222,214.54999999999998,11.0875,0.05167793055231881,0.029610371812163052
2918,1.2345679012345678,22.22222222222222,216.89999999999998,9.025,0.041609036422314435,0.015625090005741242
2919,1.8518518518518519,22.22222222222222,219.25,6.9625,0.03175598631698974,0.007021282068742696
2920,2.4691358024691357,22.22222222222222,221.6,4.9,0.022111913357400724,0.0023957898903934636
2921,3.0864197530864197,22.22222222222222,222.075,4.96,0.02233479680288191,0.002474262015201079
2922,3.7037037037037037,22.22222222222222,222.55,5.02,0.022556728824983146,0.0025542061967248043
2923,4.320987654320987,22.22222222222222,223.025,5.08,0.022777715502746328,0.0026356275635021765
2924,4.938271604938271,22.22222222222222,223.5,5.14,0.022997762863534676,0.002718531077178705
2925,5.555555555555555,22.22222222222222,223.6,5.109999999999999,0.022853309481216454,0.002668818884188158
2926,6.172839506172839,22.22222222222222,223.7,5.08,0.022708985248100135,0.0026197458958720225
2927,6.790123456790123,22.22222222222222,223.8,5.05,0.02256478999106345,0.0025713072240710257
2928,7.407407407407407,22.22222222222222,223.9,5.02,0.022420723537293432,0.0025234979965574333
2929,8.024691358024691,22.22222222222222,220.25,4.967499999999999,0.022553916004540292,0.002526863564067248
2930,8.641975308641975,22.22222222222222,216.60000000000002,4.914999999999999,0.022691597414589097,0.002530775735704741
2931,9.25925925925926,22.22222222222222,212.95000000000002,4.8625,0.022833998591218593,0.002535266128215095
2932,9.876543209876543,22.22222222222222,209.3,4.81,0.022981366459627325,0.002540368812931599
2933,10.493827160493828,22.22222222222222,208.32500000000002,4.865,0.023352934117364693,0.002653174122644733
2934,11.11111111111111,22.22222222222222,207.35000000000002,4.92,0.02372799614178924,0.0027700475804514446
2935,11.728395061728396,22.22222222222222,206.375,4.975,0.024106602059357964,0.0028911131076700017
2936,12.345679012345679,22.22222222222222,205.4,5.03,0.024488802336903603,0.0030164982426765553
2937,12.962962962962964,22.22222222222222,208.925,5.0325,0.02408759124087591,0.0029199171506207036
2938,13.580246913580247,22.22222222222222,212.45,5.035,0.023699694045657804,0.0028280361317139626
2939,14.197530864197532,22.22222222222222,215.975,5.0375000000000005,0.02332445884940387,0.0027405530423608303
2940,14.814814814814815,22.22222222222222,219.5,5.04,0.02296127562642369,0.0026571896990986972
2941,15.432098765432098,22.22222222222222,235.475,7.2175,0.030650812188130375,0.006780641237139061
2942,16.049382716049383,22.22222222222222,251.45,9.395,0.0373632929011732,0.013115567092055183
2943,16.666666666666668,22.22222222222222,267.42499999999995,11.5725,0.043273815088342535,0.021670930504192467
2944,17.28395061728395,22.22222222222222,283.4,13.75,0.04851799576570219,0.03236744380540957
2945,17.901234567901234,22.22222222222222,266.04999999999995,12.225,0.04595000939672995,0.025811906119515744
2946,18.51851851851852,22.22222222222222,248.7,10.7,0.04302372336147969,0.019806136259170926
2947,19.135802469135804,22.22222222222222,231.35,9.175,0.03965852604279231,0.014430427961361722
2948,19.753086419753085,22.22222222222222,214.0,7.65,0.03574766355140187,0.009775900187789328
2949,20.37037037037037,22.22222222222222,215.6,6.982500000000001,0.032386363636363644,0.007323780507489672
2950,20.987654320987655,22.22222222222222,217.2,6.315,0.02907458563535912,0.005338268611115352
2951,21.604938271604937,22.22222222222222,218.8,5.647500000000001,0.025811243144424133,0.0037624789898506364
2952,22.22222222222222,22.22222222222222,220.4,4.98,0.022595281306715065,0.0025425227519013448
2953,22.839506172839506,22.22222222222222,226.47500000000002,4.945,0.02183463958494315,0.0023575360973025917
2954,23.45679012345679,22.22222222222222,232.55,4.91,0.02111373898086433,0.0021888287711226634
2955,24.074074074074073,22.22222222222222,238.62499999999997,4.875,0.020429544264012573,0.0020346606093218393
2956,24.691358024691358,22.22222222222222,244.7,4.84,0.019779321618308133,0.0018935123682134818
2957,25.308641975308642,22.22222222222222,237.95,4.81,0.020214330741752468,0.001965458194890772
2958,25.925925925925927,22.22222222222222,231.2,4.779999999999999,0.020674740484429063,0.0020431865937907824
2959,26.54320987654321,22.22222222222222,224.45,4.75,0.02116284250389842,0.002127363038512845
2960,27.160493827160494,22.22222222222222,217.7,4.72,0.021681212677997243,0.0022187539206499486
2961,27.77777777777778,22.22222222222222,182.39999999999998,3.9,0.02138157894736842,0.001782970481301939
2962,28.395061728395063,22.22222222222222,147.1,3.08,0.020938137321549966,0.0013502892310479375
2963,29.012345679012345,22.22222222222222,111.8,2.26,0.020214669051878353,0.0009235102294219487
2964,29.62962962962963,22.22222222222222,76.5,1.44,0.018823529411764704,0.0005102283737024221
2965,30.246913580246915,22.22222222222222,127.225,2.555,0.020082530949105917,0.0010304520660171913
2966,30.864197530864196,22.22222222222222,177.95,3.67,0.020623770722112952,0.0015609975019897002
2967,31.48148148148148,22.22222222222222,228.67499999999998,4.785000000000001,0.020924893407674654,0.0020951178203263837
2968,32.098765432098766,22.22222222222222,279.4,5.9,0.021116678596993562,0.0026308932783154835
2969,32.71604938271605,22.22222222222222,263.54999999999995,5.6000000000000005,0.02124833997343958,0.002528354929110474
2970,33.333333333333336,22.22222222222222,247.7,5.300000000000001,0.02139685102947114,0.002426473740080115
2971,33.95061728395062,22.22222222222222,231.85,5.0,0.021565667457407806,0.0023253900644174905
2972,34.5679012345679,22.22222222222222,216.0,4.7,0.02175925925925926,0.0022252872085048014
2973,35.18518518518518,22.22222222222222,216.375,4.7250000000000005,0.021837088388214906,0.0022531560783230066
2974,35.80246913580247,22.22222222222222,216.75,4.75,0.02191464821222607,0.00228119607976171
2975,36.41975308641975,22.22222222222222,217.125,4.7749999999999995,0.02199194012665515,0.002309406930801688
2976,37.03703703703704,22.22222222222222,217.5,4.8,0.022068965517241378,0.0023377883472057073
2977,37.65432098765432,22.22222222222222,220.325,4.8275,0.021910813570861228,0.002317604309579544
2978,38.27160493827161,22.22222222222222,223.15,4.855,0.0217566659197849,0.002298126445493605
2979,38.888888888888886,22.22222222222222,225.97500000000002,4.8825,0.02160637238632592,0.002279323487478587
2980,39.50617283950617,22.22222222222222,228.8,4.91,0.02145979020979021,0.0022611659456147
2981,40.123456790123456,22.22222222222222,214.40000000000003,4.385,0.020452425373134325,0.0018342529704773116
2982,40.74074074074074,22.22222222222222,200.0,3.8600000000000003,0.0193,0.0014378114000000003
2983,41.358024691358025,22.22222222222222,185.59999999999997,3.335,0.017968750000000002,0.0010767913818359378
2984,41.97530864197531,22.22222222222222,171.2,2.81,0.01641355140186916,0.0007570271216372611
2985,42.592592592592595,22.22222222222222,183.075,3.1849999999999996,0.017397241567663525,0.000963984885111192
2986,43.20987654320987,22.22222222222222,194.95,3.5599999999999996,0.018261092587843034,0.001187144308906322
2987,43.82716049382716,22.22222222222222,206.825,3.935,0.019025746403964705,0.0014243874682070853
2988,44.44444444444444,22.22222222222222,218.7,4.31,0.019707361682670323,0.0016739182503587205
2989,45.06172839506173,22.22222222222222,224.17499999999998,4.505,0.020095907215345155,0.0018193239180689653
2990,45.67901234567901,22.22222222222222,229.64999999999998,4.699999999999999,0.020465926409753973,0.0019686144759044856
2991,46.2962962962963,22.22222222222222,235.125,4.895,0.020818713450292396,0.002121585171505762
2992,46.91358024691358,22.22222222222222,240.6,5.09,0.02115544472152951,0.002278043962551366
2993,47.53086419753087,22.22222222222222,237.825,5.09,0.0214022916009671,0.002331515656583688
2994,48.148148148148145,22.22222222222222,235.05,5.09,0.021654967028291852,0.0023868923687117125
2995,48.76543209876543,22.22222222222222,232.275,5.09,0.021913679905284682,0.002444265677985603
2996,49.382716049382715,22.22222222222222,229.5,5.09,0.022178649237472765,0.002503732733374153
2997,49.382716049382715,22.839506172839506,241.35,8.73,0.03617153511497825,0.011422156985971935
2998,48.76543209876543,22.839506172839506,244.09375,7.965625,0.03263346562540008,0.008482937211462205
2999,48.148148148148145,22.839506172839506,246.83749999999998,7.20125,0.02917405175469692,0.006129166036277019
3000,47.53086419753087,22.839506172839506,249.58124999999998,6.436875,0.025790699421531064,0.004281552912085315
3001,46.91358024691358,22.839506172839506,252.325,5.672499999999999,0.0224809273754087,0.002866836662622275
3002,46.2962962962963,22.839506172839506,248.71249999999998,5.6518749999999995,0.02272453133638237,0.0029186526912973257
3003,45.67901234567901,22.839506172839506,245.09999999999997,5.63125,0.02297531619747042,0.0029725406505671614
3004,45.06172839506173,22.839506172839506,241.48749999999995,5.610625,0.023233604223821112,0.003028617424163846
3005,44.44444444444444,22.839506172839506,237.87499999999997,5.59,0.023499737256962694,0.003087008469907708
3006,43.82716049382716,22.839506172839506,224.33124999999995,4.9868749999999995,0.022229961273785976,0.0024643698944557995
3007,43.20987654320987,22.839506172839506,210.78749999999997,4.38375,0.020797011207970114,0.0018960405910897653
3008,42.592592592592595,22.839506172839506,197.24374999999998,3.780625,0.019167273994740015,0.0013889426184773147
3009,41.97530864197531,22.839506172839506,183.7,3.1775,0.017297223734349484,0.000950688772681045
3010,41.358024691358025,22.839506172839506,194.54375,3.5718750000000004,0.018360266007003568,0.0012040768045318278
3011,40.74074074074074,22.839506172839506,205.3875,3.96625,0.019311058365285134,0.0014790819528372192
3012,40.123456790123456,22.839506172839506,216.23125,4.360625000000001,0.020166488423851783,0.0017734106128577509
3013,39.50617283950617,22.839506172839506,227.07500000000002,4.755,0.020940217989650994,0.0020850329285542605
3014,38.888888888888886,22.839506172839506,225.40625,4.773125,0.02117565506723971,0.00214030918925095
3015,38.27160493827161,22.839506172839506,223.7375,4.79125,0.021414604167830604,0.002197196682864298
3016,37.65432098765432,22.839506172839506,222.06875000000002,4.809374999999999,0.02165714446539641,0.0022557503248186945
3017,37.03703703703704,22.839506172839506,220.4,4.8275,0.021903357531760433,0.0023160272610448208
3018,36.41975308641975,22.839506172839506,220.0,4.8062499999999995,0.021846590909090906,0.0022938959244657147
3019,35.80246913580247,22.839506172839506,219.60000000000002,4.785,0.021789617486338796,0.0022718578535116008
3020,35.18518518518518,22.839506172839506,219.20000000000002,4.763750000000001,0.021732436131386864,0.0022499133142006604
3021,34.5679012345679,22.839506172839506,218.8,4.742500000000001,0.021675045703839123,0.00222806257270472
3022,33.95061728395062,22.839506172839506,225.4375,4.80625,0.021319656224008873,0.002184573957632055
3023,33.333333333333336,22.839506172839506,232.075,4.870000000000001,0.020984595497145323,0.002144520318630814
3024,32.71604938271605,22.839506172839506,238.71249999999998,4.933750000000001,0.020668167775043204,0.002107565574091174
3025,32.098765432098766,22.839506172839506,245.34999999999997,4.9975000000000005,0.020368860811086208,0.0020734152274801644
3026,31.48148148148148,22.839506172839506,212.31875,4.578125,0.021562509199022695,0.0021285616916668117
3027,30.864197530864196,22.839506172839506,179.28749999999997,4.15875,0.023195984103743992,0.002237630735632983
3028,30.246913580246915,22.839506172839506,146.25624999999997,3.7393750000000003,0.025567283449425247,0.0024443770226180066
3029,29.62962962962963,22.839506172839506,113.225,3.3200000000000003,0.029322146169132264,0.0028544970098003403
3030,29.012345679012345,22.839506172839506,139.48125,3.6593750000000003,0.026235605144060585,0.0025187733449659167
3031,28.395061728395063,22.839506172839506,165.73749999999998,3.9987500000000002,0.0241270080699902,0.0023277224329894776
3032,27.77777777777778,22.839506172839506,191.99374999999998,4.338125,0.022595136560434912,0.0022147871885737623
3033,27.160493827160494,22.839506172839506,218.24999999999997,4.6775,0.021431844215349372,0.0021484877596181233
3034,26.54320987654321,22.839506172839506,223.50624999999997,4.741875,0.021215849668633432,0.002134376154267812
3035,25.925925925925927,22.839506172839506,228.7625,4.80625,0.02100978088629037,0.0021215311039522364
3036,25.308641975308642,22.839506172839506,234.01874999999998,4.870625,0.02081296904628369,0.0021098557814403377
3037,24.691358024691358,22.839506172839506,239.27499999999998,4.935,0.020624804095705777,0.0020992628545721034
3038,24.074074074074073,22.839506172839506,235.88125,4.8975,0.020762565909753318,0.0021112345911106765
3039,23.45679012345679,22.839506172839506,232.4875,4.859999999999999,0.020904349696220223,0.002123780324038252
3040,22.839506172839506,22.839506172839506,229.09375,4.8225,0.021050334197244575,0.0021369296579361384
3041,22.22222222222222,22.839506172839506,225.70000000000002,4.785,0.021200708905626937,0.002150714228013904
3042,21.604938271604937,22.839506172839506,224.05625,5.27125,0.023526458199670842,0.0029176064884622053
3043,20.987654320987655,22.839506172839506,222.41250000000002,5.7575,0.02588658461192604,0.003858188625976362
3044,20.37037037037037,22.839506172839506,220.76875,6.24375,0.028281856014494806,0.004994146976531197
3045,19.753086419753085,22.839506172839506,219.125,6.73,0.03071306332002282,0.006348356899703191
3046,19.135802469135804,22.839506172839506,230.85,8.151250000000001,0.035309724929607975,0.010162788368870575
3047,18.51851851851852,22.839506172839506,242.575,9.5725,0.039462022055034525,0.014906786965273018
3048,17.901234567901234,22.839506172839506,254.29999999999998,10.993749999999999,0.043231419583169485,0.020546831058191693
3049,17.28395061728395,22.839506172839506,266.025,12.415,0.046668546189267926,0.027039289020457238
3050,16.666666666666668,22.839506172839506,254.36249999999998,10.7525,0.04227234753550543,0.01921419456466284
3051,16.049382716049383,22.839506172839506,242.7,9.09,0.037453646477132264,0.012751230517005078
3052,15.432098765432098,22.839506172839506,231.0375,7.4275,0.03214846074771412,0.007676496007542435
3053,14.814814814814815,22.839506172839506,219.375,5.765000000000001,0.02627920227920228,0.003981288663566044
3054,14.197530864197532,22.839506172839506,217.21875,5.579375000000001,0.025685512875845206,0.003680967949076962
3055,13.580246913580247,22.839506172839506,215.0625,5.393750000000001,0.02507991862830573,0.003392681254883143
3056,12.962962962962964,22.839506172839506,212.90625,5.208125,0.024462057830617934,0.003116501758424812
3057,12.345679012345679,22.839506172839506,210.75,5.0225,0.023831553973902728,0.002852493540763443
3058,11.728395061728396,22.839506172839506,213.8625,4.9781249999999995,0.023277222514466067,0.0026972929286400928
3059,11.11111111111111,22.839506172839506,216.97500000000002,4.93375,0.02273879479202673,0.002551009195725163
3060,10.493827160493828,22.839506172839506,220.0875,4.889375,0.022215596069744988,0.0024130664877666384
3061,9.876543209876543,22.839506172839506,223.20000000000002,4.845,0.021706989247311827,0.0022829319366762047
3062,9.25925925925926,22.839506172839506,222.81875000000002,4.8625,0.021822669770833913,0.002315663103694397
3063,8.641975308641975,22.839506172839506,222.4375,4.879999999999999,0.021938746838999715,0.0023487860307847127
3064,8.024691358024691,22.839506172839506,222.05625000000003,4.897499999999999,0.022055222494300423,0.0023823048303399843
3065,7.407407407407407,22.839506172839506,221.675,4.914999999999999,0.022172098793278444,0.00241622365747809
3066,6.790123456790123,22.839506172839506,223.15625000000003,4.967499999999999,0.02226018764878868,0.0024614755022862433
3067,6.172839506172839,22.839506172839506,224.6375,5.02,0.02234711479606032,0.002506955569335656
3068,5.555555555555555,22.839506172839506,226.11874999999998,5.0725,0.022432903065314133,0.00255266024733439
3069,4.938271604938271,22.839506172839506,227.6,5.125,0.022517574692442883,0.002598585996402439
3070,4.320987654320987,22.839506172839506,219.5125,5.240625,0.02387392517510392,0.0029869691768057965
3071,3.7037037037037037,22.839506172839506,211.425,5.35625,0.025334042804777107,0.0034377147636436055
3072,3.0864197530864197,22.839506172839506,203.3375,5.471875000000001,0.026910309214975104,0.003962538947880626
3073,2.4691358024691357,22.839506172839506,195.25,5.5875,0.02861715749039693,0.004575836764563637
3074,1.8518518518518519,22.839506172839506,201.55,7.076875000000001,0.03511225502356736,0.008724870085942298
3075,1.2345679012345678,22.839506172839506,207.85,8.56625,0.04121361558816455,0.01455030767349399
3076,0.6172839506172839,22.839506172839506,214.14999999999998,10.055625000000001,0.04695598879290218,0.022171294444337308
3077,0.0,22.839506172839506,220.45,11.545000000000002,0.05237015196189613,0.03166369586663212
3078,0.0,23.456790123456788,228.7,9.940000000000001,0.043463052033231316,0.01877702670691113
3079,0.6172839506172839,23.456790123456788,213.74999999999997,9.023750000000001,0.04221637426900586,0.016082328086377017
3080,1.2345679012345678,23.456790123456788,198.8,8.107500000000002,0.040782193158953726,0.01348429086331053
3081,1.8518518518518519,23.456790123456788,183.85000000000002,7.191250000000001,0.039114767473483816,0.01100236105438198
3082,2.4691358024691357,23.456790123456788,168.9,6.275,0.03715216104203671,0.008661276264836273
3083,3.0864197530864197,23.456790123456788,184.60000000000002,5.983750000000001,0.0324146803900325,0.006287194966774942
3084,3.7037037037037037,23.456790123456788,200.3,5.6925,0.028419870194707937,0.004597769757074946
3085,4.320987654320987,23.456790123456788,215.99999999999997,5.401249999999999,0.025005787037037038,0.0033773442925765836
3086,4.938271604938271,23.456790123456788,231.7,5.109999999999999,0.022054380664652568,0.002485482060222159
3087,5.555555555555555,23.456790123456788,228.6375,5.034999999999999,0.022021759335192168,0.0024417629470332163
3088,6.172839506172839,23.456790123456788,225.575,4.959999999999999,0.021988252244264653,0.0023980768543167513
3089,6.790123456790123,23.456790123456788,222.5125,4.885,0.021953822818942755,0.002354425093145622
3090,7.407407407407407,23.456790123456788,219.45,4.81,0.021918432444748233,0.0023108090448163113
3091,8.024691358024691,23.456790123456788,223.86249999999998,4.8275,0.021564576469931318,0.002244936951326081
3092,8.641975308641975,23.456790123456788,228.27499999999998,4.845,0.02122440039426131,0.0021825522088047304
3093,9.25925925925926,23.456790123456788,232.6875,4.8625,0.02089712597367714,0.002123404512129196
3094,9.876543209876543,23.456790123456788,237.1,4.88,0.0205820328975116,0.0020672659815879385
3095,10.493827160493828,23.456790123456788,231.85,4.91375,0.021193659693767523,0.0022071150391088177
3096,11.11111111111111,23.456790123456788,226.60000000000002,4.9475,0.02183362753751103,0.0023585093244328447
3097,11.728395061728396,23.456790123456788,221.35000000000002,4.98125,0.022503953015586175,0.0025226439834886557
3098,12.345679012345679,23.456790123456788,216.10000000000002,5.015000000000001,0.023206848681166126,0.0027008674959383685
3099,12.962962962962964,23.456790123456788,216.88750000000002,5.383750000000001,0.0248227767851997,0.0033173065690513094
3100,13.580246913580247,23.456790123456788,217.675,5.7525,0.026427012748363385,0.004017471233619431
3101,14.197530864197532,23.456790123456788,218.4625,6.12125,0.028019683011958573,0.00480580951116983
3102,14.814814814814815,23.456790123456788,219.25,6.49,0.02960091220068415,0.0056866288802008514
3103,15.432098765432098,23.456790123456788,226.6,7.637499999999999,0.033704766107678724,0.008676285985826296
3104,16.049382716049383,23.456790123456788,233.95,8.785,0.03755075870912589,0.012387372528558278
3105,16.666666666666668,23.456790123456788,241.29999999999998,9.932500000000001,0.04116245337753834,0.01682910721973626
3106,17.28395061728395,23.456790123456788,248.64999999999998,11.08,0.04456062738789464,0.022000996606286863
3107,17.901234567901234,23.456790123456788,242.54999999999998,9.762500000000001,0.04024943310657597,0.015815414648474663
3108,18.51851851851852,23.456790123456788,236.45,8.445,0.03571579615140622,0.010772594809984744
3109,19.135802469135804,23.456790123456788,230.35,7.1274999999999995,0.03094204471456479,0.00682394070954445
3110,19.753086419753085,23.456790123456788,224.25,5.8100000000000005,0.025908584169453738,0.003899990002597536
3111,20.37037037037037,23.456790123456788,225.9375,5.505,0.024365145228215767,0.0032680999624662105
3112,20.987654320987655,23.456790123456788,227.625,5.2,0.0228445908841296,0.0027137517298489373
3113,21.604938271604937,23.456790123456788,229.3125,4.895,0.021346415917143632,0.0022305020679251083
3114,22.22222222222222,23.456790123456788,231.0,4.59,0.01987012987012987,0.001812233260246247
3115,22.839506172839506,23.456790123456788,231.7125,4.699999999999999,0.020283756810702915,0.0019337247146719633
3116,23.45679012345679,23.456790123456788,232.425,4.81,0.020694847800365707,0.002060011049560249
3117,24.074074074074073,23.456790123456788,233.1375,4.92,0.0211034260897539,0.0021911445962104715
3118,24.691358024691358,23.456790123456788,233.85,5.029999999999999,0.021509514646140687,0.0023271758781720797
3119,25.308641975308642,23.456790123456788,230.08749999999998,4.9312499999999995,0.02143206388873798,0.00226508764398073
3120,25.925925925925927,23.456790123456788,226.325,4.8325,0.02135203799845355,0.002203182787716881
3121,26.54320987654321,23.456790123456788,222.56250000000003,4.73375,0.02126930637461387,0.0021414698897247236
3122,27.160493827160494,23.456790123456788,218.8,4.635,0.021183729433272392,0.0020799580701741922
3123,27.77777777777778,23.456790123456788,201.58750000000003,4.77625,0.023693185341353007,0.002681229284773616
3124,28.395061728395063,23.456790123456788,184.375,4.9175,0.02667118644067797,0.003498074375409366
3125,29.012345679012345,23.456790123456788,167.1625,5.05875,0.03026246915426606,0.004632889447624157
3126,29.62962962962963,23.456790123456788,149.95,5.2,0.034678226075358455,0.00625341269141509
3127,30.246913580246915,23.456790123456788,165.2875,4.92375,0.02978900400816759,0.004369260711058478
3128,30.864197530864196,23.456790123456788,180.625,4.647500000000001,0.02573010380622838,0.003076822729133992
3129,31.48148148148148,23.456790123456788,195.96249999999998,4.371250000000001,0.022306563755820637,0.0021750587558924256
3130,32.098765432098766,23.456790123456788,211.29999999999998,4.095000000000001,0.019380028395646006,0.0015380226250227063
3131,32.71604938271605,23.456790123456788,213.875,4.2675,0.019953243717124487,0.0016990280319082254
3132,33.333333333333336,23.456790123456788,216.45,4.44,0.020512820512820516,0.0018682445759368841
3133,33.95061728395062,23.456790123456788,219.02499999999998,4.612500000000001,0.021059239812806763,0.0020456049196378714
3134,34.5679012345679,23.456790123456788,221.6,4.785,0.021592960288808666,0.0022310346443530156
3135,35.18518518518518,23.456790123456788,222.02499999999998,4.8025,0.02163044702173179,0.002246975634723639
3136,35.80246913580247,23.456790123456788,222.45,4.82,0.021667790514722413,0.002262956962707292
3137,36.41975308641975,23.456790123456788,222.87500000000003,4.8375,0.021704991587212563,0.002278978466787183
3138,37.03703703703704,23.456790123456788,223.3,4.855,0.02174205105239588,0.0022950399861500206
3139,37.65432098765432,23.456790123456788,223.81250000000003,4.79125,0.02140742809271153,0.0021957243599106356
3140,38.27160493827161,23.456790123456788,224.32500000000002,4.7275,0.021074334113451464,0.0020996130319832535
3141,38.888888888888886,23.456790123456788,224.83750000000003,4.66375,0.02074275865903152,0.002006634574064565
3142,39.50617283950617,23.456790123456788,225.35000000000002,4.6,0.02041269136898158,0.0019167186570563574
3143,40.123456790123456,23.456790123456788,218.0625,4.33625,0.0198853539696188,0.0017146716404527643
3144,40.74074074074074,23.456790123456788,210.775,4.0725,0.01932155141738821,0.0015203552670142765
3145,41.358024691358025,23.456790123456788,203.48749999999998,3.80875,0.01871736593156828,0.0013343566653215768
3146,41.97530864197531,23.456790123456788,196.2,3.545,0.01806829765545362,0.0011573126826887208
3147,42.592592592592595,23.456790123456788,211.41249999999997,4.37625,0.020700053213504408,0.0018751890035621766
3148,43.20987654320987,23.456790123456788,226.62499999999997,5.2075,0.02297848869277441,0.0027496169836101285
3149,43.82716049382716,23.456790123456788,241.83749999999998,6.03875,0.024970279629916787,0.0037652503897882775
3150,44.44444444444444,23.456790123456788,257.04999999999995,6.869999999999999,0.026726317836996694,0.004907213967403032
3151,45.06172839506173,23.456790123456788,258.79999999999995,6.71625,0.025951506955177745,0.004523264840329306
3152,45.67901234567901,23.456790123456788,260.54999999999995,6.5625,0.025187104202648247,0.004163185806380088
3153,46.2962962962963,23.456790123456788,262.3,6.4087499999999995,0.024432901258101408,0.0038258101071930737
3154,46.91358024691358,23.456790123456788,264.05,6.255,0.02368869532285552,0.003510020059549726
3155,47.53086419753087,23.456790123456788,261.33750000000003,7.7837499999999995,0.02978428277610369,0.006904991871914962
3156,48.148148148148145,23.456790123456788,258.625,9.3125,0.03600773320444659,0.012074185670491766
3157,48.76543209876543,23.456790123456788,255.91249999999997,10.84125,0.04236311239193084,0.019456068171814406
3158,49.382716049382715,23.456790123456788,253.2,12.37,0.04885466034755134,0.029524441852034868
3159,49.382716049382715,24.074074074074073,265.04999999999995,16.009999999999998,0.06040369741558197,0.058414192650185666
3160,48.76543209876543,24.074074074074073,267.73124999999993,13.716874999999998,0.05123374652753462,0.03600538106371031
3161,48.148148148148145,24.074074074074073,270.41249999999997,11.423749999999998,0.04224564323025008,0.02038790233142186
3162,47.53086419753087,24.074074074074073,273.09375,9.130624999999998,0.03343403135370179,0.010206527198408519
3163,46.91358024691358,24.074074074074073,275.775,6.8374999999999995,0.024793763031456802,0.0042032210604654825
3164,46.2962962962963,24.074074074074073,275.8875,7.165625,0.02597299623940918,0.0048339057864527175
3165,45.67901234567901,24.074074074074073,276.0,7.49375,0.02715126811594203,0.005524327756276378
3166,45.06172839506173,24.074074074074073,276.11249999999995,7.821875,0.02832857983611753,0.0062771206691712685
3167,44.44444444444444,24.074074074074073,276.22499999999997,8.15,0.029504932573083544,0.00709490952605898
3168,43.82716049382716,24.074074074074073,259.34375,7.090625000000001,0.0273406434510182,0.005300318655038542
3169,43.20987654320987,24.074074074074073,242.46249999999998,6.03125,0.024874980667113473,0.003731924374860279
3170,42.592592592592595,24.074074074074073,225.58124999999995,4.971875000000001,0.022040284819771154,0.0024152083765755813
3171,41.97530864197531,24.074074074074073,208.7,3.9125,0.018747005270723528,0.0013750489334028461
